收费门架信息,,,,
序号,收费门架编号,门架名称,纬度,经度
2412,S003837003002720010,成武北虚-成武枢纽门架,115.944880,35.034038
2413,S003837003002810010,成武北-成武北虚门架,115.923472,35.037311
2414,S003837003002820010,成武北虚-成武北门架,115.923472,35.037311
2415,S003837003002910010,成武北虚-定陶东虚门架,115.903558,35.038589
2416,S003837003002920010,定陶东虚-成武北虚门架,115.902987,35.038631
2417,S003837003003010010,定陶东-定陶东虚门架,115.688652,35.013596
2418,S003837003003020010,定陶东虚-定陶东门架,115.688652,35.013596
2419,S003837003003110010,定陶东虚-枣菏枢纽门架,115.678079,35.001696
2420,S003837003003120010,枣菏枢纽-定陶东虚门架,115.678466,35.001969
2421,S003837003003410010,枣菏枢纽-定陶南虚门架,115.566083,35.020607
2422,S003837003003420010,定陶南虚-枣菏枢纽门架,115.565382,35.020552
2423,S003837003003510010,定陶南-定陶南虚门架,115.546569,35.020181
2424,S003837003003520010,定陶南虚-定陶南门架,115.546569,35.020181
2425,S003837003003610010,定陶南虚-定陶西虚门架,115.524996,35.029453
2426,S003837003003620010,定陶西虚-定陶南虚门架,115.524423,35.029557
2427,S003837003003710010,定陶西-定陶西虚门架,115.418379,35.093893
2428,S003837003003720010,定陶西虚-定陶西门架,115.418379,35.093893
2429,S003837003003810010,定陶西虚-菏泽南枢纽门架,115.402193,35.096134
2430,S003837003003820010,菏泽南枢纽-定陶西虚门架,115.401666,35.096047
2431,S003837004000110010,临沂临港-临沂临港虚收费门架,34.920000,118.587000
2432,S003837004000220020,临沂临港虚-临沂临港收费门架,34.920000,118.587000
2433,S003837004000310030,莒南-莒南虚收费门架,35.097000,118.859000
2434,S003837004000420040,莒南虚-莒南收费门架,35.097000,118.859000
2435,S003837004000510050,相沟-相沟虚收费门架,35.057000,118.759000
2436,S003837004000620060,相沟虚-相沟收费门架,35.057000,118.759000
2437,S003837004000710070,临沭西-临沭西虚收费门架,34.965000,118.598000
2438,S003837004000820080,临沭西虚-临沭西收费门架,34.965000,118.598000
2439,S003837004000910090,梅埠-梅埠虚收费门架,34.907000,118.496000
2440,S003837004001020100,梅埠虚-梅埠收费门架,34.907000,118.496000
2441,S003837004001110110,郯城北-郯城北虚收费门架,34.900000,118.415000
2442,S003837004001220120,郯城北虚-郯城北收费门架,34.900000,118.415000
2443,S003837004001310130,册山-册山虚收费门架,34.904000,118.330000
2444,S003837004001420140,册山虚-册山收费门架,34.904000,118.330000
2445,S003837004001510150,罗庄-罗庄虚收费门架,34.894000,118.256000
2446,S003837004001620160,罗庄虚-罗庄收费门架,34.894000,118.256000
2447,S003837004001710170,汾水枢纽-临沂临港虚收费门架,35.133000,119.125697
2448,S003837004001820180,临沂临港虚-汾水枢纽收费门架,35.133000,119.125000
2449,S003837004001910190,临沂临港虚-莒南虚收费门架,35.124000,119.077000
2450,S003837004002020200,莒南虚-临沂临港虚收费门架,35.124000,119.076000
2451,S003837004002110210,莒南虚-相沟虚收费门架,35.060294,118.782951
2452,S003837004002220220,相沟虚-莒南虚收费门架,35.060456,118.782857
2453,S003837004002310230,相沟虚-青云枢纽收费门架,35.049000,118.741000
2454,S003837004002420240,青云枢纽-相沟虚收费门架,35.048000,118.739000
2455,S003837004002510250,青云枢纽-临沭西虚收费门架,34.972000,118.617000
2456,S003837004002620260,临沭西虚-青云枢纽收费门架,34.972000,118.616000
2457,S003837004002710270,临沭西虚-梅埠虚收费门架,34.957000,118.585000
2458,S003837004002820280,梅埠虚-临沭西虚收费门架,34.956000,118.583000
2459,S003837004003710290,梅埠虚-郯城北虚收费门架,34.903379,118.475058
2460,S003837004003820300,郯城北虚-梅埠虚收费门架,34.903315,118.474545
2461,S003837004004710310,郯城北虚-册山虚收费门架,34.901000,118.352000
2462,S003837004004820320,册山虚-郯城北虚收费门架,34.901000,118.351000
2463,S003837004004910330,册山虚-罗庄虚收费门架,34.901000,118.302000
2464,S003837004005020340,罗庄虚-册山虚收费门架,34.901000,118.301000
2465,S003837004005110350,罗庄虚-临枣京沪枢纽收费门架,34.901000,118.239000
2466,S003837004005220360,临枣京沪枢纽-罗庄虚收费门架,34.901000,118.238000
2467,S006237001000110010,机场北枢纽互通-胶莱门架,36.40388020975075,120.10230359171102
2468,S006237001000220020,胶莱-机场北枢纽互通门架,36.40851234261915,120.10103569690364
2469,S006237001000310030,胶莱-机场南枢纽门架,36.37667872744457,120.11120390166455
2470,S006237001000420040,机场南枢纽-胶莱门架,36.37616457,120.11141431
2471,S006237001000710050,胶东机场-机场南枢纽门架,36.317918,120.105470
2472,S006237001000820060,机场南枢纽-胶东机场门架,36.317918,120.105470
2473,S006237001001310070,机场南枢纽-河套枢纽互通门架,36.282752835730136,120.12676913689016
2474,S006237001001420080,河套枢纽互通-机场南枢纽门架,36.28251153,120.12733487
2475,S006237001001510010,胶莱-胶莱虚收费门架,36.408125,120.095480
2476,S006237001001520010,胶莱虚-胶莱收费门架,36.408125,120.095480
2477,S008337001000110010,枣庄东城-山亭南门架,34.895841,117.504495
2478,S008337001000210020,山亭南-木石门架,34.94253967,117.38663867
2479,S008337001000320030,木石-山亭南门架,34.942533,117.385974
2480,S008337001000420040,山亭南-枣庄东城门架,34.895689,117.503586
2481,S008337001000510010,枣庄东城-枣庄东城虚收费门架,34.897144,117.530795
2482,S008337001000520010,枣庄东城虚-枣庄东城收费门架,34.897144,117.530795
2483,S008337001000610010,山亭南-山亭南虚收费门架,34.898144,117.536795
2484,S008337001000620010,山亭南虚-山亭南收费门架,34.898144,117.536795
2485,S008337002000110010,峨山枢纽-税郭门架,34.832858,117.691315
2486,S008337002000420060,税郭-峨山枢纽门架,34.832868,117.691097
2487,S008337002000510010,税郭-税郭虚收费门架,34.833746,117.685241
2488,S008337002000520010,税郭虚-税郭收费门架,34.833746,117.685241
2489,S008337002000610010,税郭虚-枣庄东虚收费门架,34.505500,117.395100
2490,S008337002000620020,枣庄东虚-税郭虚收费门架,34.510000,117.385600
2491,S008337002000710010,枣庄东虚-枣庄东城虚收费门架,34.533900,117.353700
2492,S008337002000720020,枣庄东城虚-枣庄东虚收费门架,34.533400,117.532000
2493,S008337003000110010,木石虚-滕州南虚收费门架,35.004000,117.218000
2494,S008337003000120010,滕州南虚-木石虚收费门架,35.004000,117.218000
2495,S008537001000110070,海湾大桥北-海湾大桥南北交接点门架,36.172458,120.315869
2496,S008537001000210080,海湾大桥-海湾大桥南北交接点门架,36.172458,120.315869
2497,S008537001000310090,海湾大桥南-海湾大桥南北交接点门架,36.172458,120.315869
2498,S008537001000410010,海湾大桥南北交接点-红岛南门架,36.17255894176721,120.32114078925648
2499,S008537001000510020,红岛南-海湾大桥胶州连接界门架,36.145645208442716,120.21114210359856
2500,S008537001000610030,海湾大桥胶州连接界-海湾大桥黄岛界门架,36.088234283454426,120.12670739346953
2501,S008537001000720040,海湾大桥黄岛界-海湾大桥胶州连接界门架,36.08320510144257,120.1232620847732
2502,S008537001000820050,海湾大桥胶州连接界-红岛南门架,36.143531,120.207096
2503,S008537001000920060,红岛南-海湾大桥南北交接点门架,36.171610,120.315613
2504,S008537001001020100,海湾大桥南北交接点-海湾大桥南门架,36.172458,120.315869
2505,S008537001001120110,海湾大桥南北交接点-海湾大桥门架,36.172458,120.315869
2506,S008537001001220120,海湾大桥南北交接点-海湾大桥北门架,36.172458,120.315869
2507,S008537001001310010,红岛南-红岛南虚收费门架,36.145465,120.206075
2508,S008537001001320010,红岛南虚-红岛南收费门架,36.145465,120.206075
2509,S008537001001410010,海湾大桥-海湾大桥虚收费门架,36.172458,120.315869
2510,S008537001001420010,海湾大桥虚-海湾大桥收费门架,36.172458,120.315869
2511,S008537001001510010,海湾大桥南-海湾大桥南虚收费门架,36.172458,120.315869
2512,S008537001001520010,海湾大桥南虚-海湾大桥南收费门架,36.172458,120.315869
2513,S008537001001610010,海湾大桥北-海湾大桥北虚收费门架,36.172458,120.315869
2514,S008537001001620010,海湾大桥北虚-海湾大桥北收费门架,36.172458,120.315869
2515,S008537002000110010,胶州南-胶州南虚收费门架,36.129542,120.138892
2516,S008537002000210020,胶州南虚-海湾大桥胶州连接界收费门架,36.814002,120.724001
2517,S008537002000320030,海湾大桥胶州连接界-胶州南虚收费门架,36.814003,120.724002
2518,S008537002000420040,胶州南虚-胶州南收费门架,36.129542,120.138892
2519,S008837001000110010,济南兴隆-济绕济泰枢纽门架,36.344200,117.050500
2520,S008837001000220020,济绕济泰枢纽-济南兴隆门架,36.341400,117.051200
2521,S010137001000110010,唐王枢纽-董家虚收费门架,36.760000,117.312000
2522,S010137001000210020,董家虚-孙村东虚收费门架,36.718000,117.336000
2523,S010137001000510030,孙村东虚-曹范北虚收费门架,36.658023,117.368011
2524,S010137001000610040,曹范北虚-曹范虚收费门架,36.628000,117.376000
2525,S010137001000720050,曹范虚-曹范北虚收费门架,36.627000,117.377000
2526,S010137001000820060,曹范北虚-孙村东虚收费门架,36.658000,117.368000
2527,S010137001000920070,孙村东虚-董家虚收费门架,36.718000,117.337000
2528,S010137001001220080,董家虚-唐王枢纽收费门架,36.758000,117.313000
2529,S010137001001310010,董家-董家虚收费门架,36.760000,117.312000
2530,S010137001001420010,董家虚-董家收费门架,36.758000,117.313000
2531,S010137001001510010,孙村东-孙村东虚收费门架,36.658000,117.368000
2532,S010137001001620010,孙村东虚-孙村东收费门架,36.658000,117.368000
2533,S010137001001710010,曹范北-曹范北虚收费门架,36.628000,117.376000
2534,S010137001001820010,曹范北虚-曹范北收费门架,36.627000,117.377000
2535,S381237004000210010,枣庄北枢纽-微山虚门架,117.182434,34.831012
2536,S381237004000220010,微山虚-枣庄北枢纽门架,117.182923,34.831242
2537,S381237004000410010,微山-微山虚门架,117.162652,34.829285
2538,S381237004000420010,微山虚-微山门架,117.162652,34.829285
2539,S720137001000110010,东营港-仙河门架,37.9520033,118.82650116
2540,S720137001000210020,仙河-孤岛门架,37.92691588766381,118.79035341021165
2541,S720137001000310030,孤岛-马场门架,37.85730182,118.73944064
2542,S720137001000410040,马场-疏港路枢纽门架,37.78534954,118.68531021
2543,S720137001000510050,疏港路枢纽-济南东港立交门架,37.659572,118.544636
2544,S720137001000610060,济东东港立交-集贤立交虚门架,37.658970,118.539036
2545,S720137001000720070,集贤-济东东港立交虚门架,37.658970,118.539036
2546,S720137001000820080,济东东港立交-疏港路枢纽门架,37.658844,118.544243
2547,S720137001000920090,疏港路枢纽-马场门架,37.78487772,118.68490163
2548,S720137001001020100,马场-孤岛门架,37.85647081,118.73923371
2549,S720137001001120110,孤岛-仙河门架,37.92629978908222,118.78972255478232
2550,S720137001001220120,仙河-东营港门架,37.95142349,118.82588494
2551,S720137001001310010,马场-马场虚收费门架,37.855829,118.733437
2552,S720137001001320010,马场虚-马场收费门架,37.855829,118.733437
2553,S720137001001410010,孤岛-孤岛虚收费门架,37.925833,118.784342
2554,S720137001001420010,孤岛虚-孤岛收费门架,37.925833,118.784342
2555,S720137001001510010,仙河-仙河虚收费门架,37.925974,118.784178
2556,S720137001001520010,仙河虚-仙河收费门架,37.925974,118.784178
2557,S720137001001610010,东营港-东营港虚收费门架,37.951181,118.820719
2558,S720137001001620010,东营港虚-东营港收费门架,37.951181,118.820719
2559,S740137001000110010,莱州港-荣乌莱州疏港枢纽门架,37.36474519,120.01941465
2560,S740137001000220020,荣乌莱州疏港枢纽-莱州港门架,37.3639182,120.02059622
2561,S740137001000310010,莱州港-莱州港虚收费门架,37.363834,120.014055
2562,S740137001000320010,莱州港虚-莱州港收费门架,37.363834,120.014055
2563,S740237001000110010,烟台西港-八角门架,37.655615,121.111763
2564,S740237001000210020,八角-八角枢纽门架,37.640907,121.104135
2565,S740237001000320030,八角枢纽-八角门架,37.639944,121.104298
2566,S740237001000420040,八角-烟台西港门架,37.655163,121.111494
2567,S740237001000510010,八角-八角虚收费门架,37.639053,121.099126
2568,S740237001000520010,八角虚-八角收费门架,37.639053,121.099126
2569,S740237001000610010,烟台西港-烟台西港虚收费门架,37.654556,121.106671
2570,S740237001000620010,烟台西港虚-烟台西港收费门架,37.654556,121.106671
2571,S760237001000110010,灵珠山东-辛安枢纽门架,36.035676,120.109240
2572,S760237001000210020,辛安枢纽-灵珠山门架,36.0322289,120.08889029
2573,S760237001000310030,灵珠山-灵山湾门架,35.96780395,120.03584806
2574,S760237001000410040,灵山湾-隐珠门架,35.9545303,120.03461919
2575,S760237001000510050,隐珠-胶南北枢纽门架,35.9235768,119.99759127
2576,S760237001000620060,胶南北枢纽-隐珠门架,35.92269498,119.99596378
2577,S760237001000720070,隐珠-灵山湾门架,35.952678,120.03407445
2578,S760237001000820080,灵山湾-灵珠山门架,35.96724157,120.03605028
2579,S760237001000920090,灵珠山-辛安枢纽门架,36.0310261,120.0871393
2580,S760237001001020100,辛安枢纽-灵珠山东门架,36.035131,120.108409
2581,S760237001001110010,隐珠-隐珠虚收费门架,35.928196,120.000827
2582,S760237001001120010,隐珠虚-隐珠收费门架,35.927845,120.001414
2583,S760237001001210010,灵珠山-灵珠山虚收费门架,36.028134,120.087437
2584,S760237001001220010,灵珠山虚-灵珠山收费门架,36.028445,120.086882
2585,S760237001001310010,灵山湾-灵山湾虚收费门架,35.958623,120.039184
2586,S760237001001320010,灵山湾虚-灵山湾收费门架,35.959000,120.038674
2587,S780137001000110010,日照港-沈海日照疏港枢纽门架,35.38545789136826,119.40426507240339
2588,S780137001000220020,沈海日照疏港枢纽-日照港门架,35.38933609899118,119.40223562712677
2589,S780137001000310010,日照港-日照港虚收费门架,35.385408,139.398581
2590,S780137001000320010,日照港虚-日照港收费门架,35.385408,139.398581
